ActivityStartDate,MonitoringLocationName,CharacteristicName,ResultMeasureValue,
9/16/2021,Clark Fork River above Flathead,pH,8.31,
9/19/2017,Clark Fork River above Little Blackfoot,pH,8.26,
8/17/2011,Clark Fork River above Little Blackfoot,pH,8.43,
9/4/2013,Clark Fork River above Little Blackfoot,pH,8.37,
9/20/2011,Clark Fork River at Deer Lodge,pH,8.43,
7/15/2009,Clark Fork River above Little Blackfoot,pH,8.55,
6/24/2009,Clark Fork River above Little Blackfoot,pH,8.36,
9/14/2011,Clark Fork River above Little Blackfoot,pH,8.54,
8/10/2011,Clark Fork River at Deer Lodge,pH,8.28,
9/19/2013,Clark Fork River at Huson,pH,8.36,
7/3/2014,Clark Fork River at Huson,pH,7.67,
7/20/2011,Clark Fork River at Deer Lodge,pH,8.14,
8/21/2014,Clark Fork River at Huson,pH,8.21,
9/24/2008,Clark Fork River above Little Blackfoot,pH,9.24,
8/13/2008,Clark Fork River at Deer Lodge,pH,8.96,
8/14/2008,Clark Fork River at Huson,pH,8.26,
7/16/2009,Clark Fork River at Huson,pH,8.44,
8/5/2009,Clark Fork River above Little Blackfoot,pH,8.53,
7/29/2009,Clark Fork River above Little Blackfoot,pH,8.4,
7/2/2009,Clark Fork River at Huson,pH,7.9,
8/22/2018,Clark Fork River above Flathead,pH,8.33,
8/11/2020,Clark Fork River above Little Blackfoot,pH,8.36,
8/16/2021,Clark Fork River above Flathead,pH,8.37,
8/1/2022,Clark Fork River below Missoula,pH,8.43,
9/16/2022,Clark Fork River above Flathead,pH,8.39,
9/3/2014,Clark Fork River at Deer Lodge,pH,8.42,
7/13/2011,Clark Fork River at Deer Lodge,pH,8.11,
8/24/2011,Clark Fork River above Little Blackfoot,pH,8.49,
7/23/2008,Clark Fork River above Little Blackfoot,pH,8.72,
9/16/2009,Clark Fork River above Little Blackfoot,pH,8.37,
6/25/2009,Clark Fork River at Huson,pH,8.04,
7/12/2017,Clark Fork River at Huson,pH,7.99,
7/27/2011,Clark Fork River at Deer Lodge,pH,8.36,
7/24/2008,Clark Fork River at Huson,pH,8.67,
9/25/2008,Clark Fork River at Huson,pH,8.74,
9/2/2009,Clark Fork River above Little Blackfoot,pH,8.25,
7/1/2009,Clark Fork River at Deer Lodge,pH,8.49,
7/10/2013,Clark Fork River at Deer Lodge,pH,8.38,
9/24/2015,Clark Fork River above Flathead,pH,8.52,
7/24/2013,Clark Fork River at Deer Lodge,pH,8.47,
9/17/2014,Clark Fork River at Deer Lodge,pH,8.76,
8/20/2014,Clark Fork River at Deer Lodge,pH,8.34,
7/10/2018,Clark Fork River at Deer Lodge,pH,8.1,
8/20/2008,Clark Fork River above Little Blackfoot,pH,7.76,
8/27/2008,Clark Fork River above Little Blackfoot,pH,8.54,
6/26/2008,Clark Fork River at Huson,pH,7.98,
6/25/2008,Clark Fork River above Little Blackfoot,pH,8.15,
7/16/2014,Clark Fork River above Little Blackfoot,pH,8.44,
9/10/2019,Clark Fork River at Huson,pH,8.34,
8/23/2019,Clark Fork River below Missoula,pH,8.69,
9/20/2020,Clark Fork River above Flathead,pH,8.04,
9/30/2021,Clark Fork River at Deer Lodge,pH,8.17,
9/29/2021,Clark Fork River above Flathead,pH,8.3,
9/17/2021,Clark Fork River at Deer Lodge,pH,8.21,
7/14/2022,Clark Fork River above Flathead,pH,7.95,
8/18/2011,Clark Fork River at Huson,pH,8.36,
6/22/2011,Clark Fork River at Deer Lodge,pH,8.44,
6/23/2011,Clark Fork River at Huson,pH,7.88,
8/17/2011,Clark Fork River at Deer Lodge,pH,8.39,
8/3/2018,Clark Fork River above Flathead,pH,8.33,
7/24/2018,Clark Fork River above Little Blackfoot,pH,8.42,
7/16/2008,Clark Fork River above Little Blackfoot,pH,8.68,
8/21/2008,Clark Fork River at Huson,pH,8.51,
7/30/2009,Clark Fork River at Huson,pH,8.49,
8/12/2009,Clark Fork River above Little Blackfoot,pH,8.63,
9/15/2010,Clark Fork River above Little Blackfoot,pH,8.4,
8/6/2014,Clark Fork River above Little Blackfoot,pH,7.92,
7/14/2011,Clark Fork River at Huson,pH,7.89,
9/7/2016,Clark Fork River at Bonita,pH,8.49,
9/4/2013,Clark Fork River at Deer Lodge,pH,8.27,
9/14/2011,Clark Fork River at Deer Lodge,pH,8.46,
8/7/2013,Clark Fork River at Deer Lodge,pH,8.31,
9/22/2016,Clark Fork River above Flathead,pH,8.39,
6/11/2008,Clark Fork River above Little Blackfoot,pH,8.46,
9/10/2008,Clark Fork River above Little Blackfoot,pH,8.69,
7/17/2008,Clark Fork River at Huson,pH,8.67,
9/3/2009,Clark Fork River at Huson,pH,8.26,
9/1/2010,Clark Fork River above Little Blackfoot,pH,8.3,
7/21/2010,Clark Fork River above Little Blackfoot,pH,8.11,
8/21/2018,Clark Fork River at Deer Lodge,pH,8.16,
6/29/2011,Clark Fork River above Little Blackfoot,pH,8.11,
6/30/2011,Clark Fork River at Huson,pH,7.75,
9/21/2011,Clark Fork River at Huson,pH,8.44,
7/9/2008,Clark Fork River above Little Blackfoot,pH,8.4,
9/17/2009,Clark Fork River at Huson,pH,8.3,
8/13/2009,Clark Fork River at Huson,pH,8.44,
8/6/2009,Clark Fork River at Huson,pH,8.56,
7/14/2010,Clark Fork River above Little Blackfoot,pH,8.06,
9/25/2019,Clark Fork River above Flathead,pH,8.43,
8/29/2021,Clark Fork River at Deer Lodge,pH,8.38,
8/15/2022,Clark Fork River at Deer Lodge,pH,8.41,
7/21/2011,Clark Fork River at Huson,pH,8.05,
9/18/2018,Clark Fork River above Little Blackfoot,pH,8.34,
8/24/2016,Clark Fork River at Bonita,pH,8.43,
8/24/2011,Clark Fork River at Deer Lodge,pH,8.37,
9/24/2008,Clark Fork River at Deer Lodge,pH,9.19,
8/5/2009,Clark Fork River at Deer Lodge,pH,8.53,
7/29/2009,Clark Fork River at Deer Lodge,pH,8.37,
9/16/2009,Clark Fork River at Deer Lodge,pH,8.56,
9/9/2009,Clark Fork River above Little Blackfoot,pH,8.43,
6/24/2009,Clark Fork River at Deer Lodge,pH,8.27,
8/19/2010,Clark Fork River at Huson,pH,8.19,
6/23/2010,Clark Fork River above Little Blackfoot,pH,7.93,
7/28/2011,Clark Fork River at Huson,pH,8.27,
7/2/2015,Clark Fork River above Flathead,pH,8.59,
9/21/2016,Clark Fork River at Bonita,pH,8.55,
8/27/2008,Clark Fork River at Deer Lodge,pH,8.61,
7/23/2008,Clark Fork River at Deer Lodge,pH,8.79,
9/2/2010,Clark Fork River at Huson,pH,8.24,
9/8/2010,Clark Fork River above Little Blackfoot,pH,8.63,
7/11/2018,Clark Fork River above Flathead,pH,8.12,
7/10/2008,Clark Fork River at Huson,pH,8.11,
9/11/2008,Clark Fork River at Huson,pH,8.72,
9/2/2009,Clark Fork River at Deer Lodge,pH,8.38,
9/10/2009,Clark Fork River at Huson,pH,8.62,
8/18/2010,Clark Fork River above Little Blackfoot,pH,8.51,
8/11/2010,Clark Fork River above Little Blackfoot,pH,7.99,
8/4/2010,Clark Fork River above Little Blackfoot,pH,8.3,
8/6/2019,Clark Fork River above Missoula,pH,8.57,
9/6/2020,Clark Fork River at Deer Lodge,pH,8.16,
7/11/2013,Clark Fork River at Huson,pH,8.43,
7/16/2014,Clark Fork River at Deer Lodge,pH,8.37,
8/25/2011,Clark Fork River at Huson,pH,8.3,
6/25/2008,Clark Fork River at Deer Lodge,pH,8.26,
6/12/2008,Clark Fork River at Huson,pH,8.14,
8/26/2009,Clark Fork River above Little Blackfoot,pH,8.65,
7/15/2009,Clark Fork River at Deer Lodge,pH,8.48,
8/5/2010,Clark Fork River at Huson,pH,8.13,
7/8/2010,Clark Fork River at Huson,pH,7.92,
7/17/2019,Clark Fork River at Huson,pH,8.45,
9/9/2020,Clark Fork River above Flathead,pH,8.22,
7/16/2008,Clark Fork River at Deer Lodge,pH,8.65,
8/12/2009,Clark Fork River at Deer Lodge,pH,8.88,
8/27/2009,Clark Fork River at Huson,pH,8.42,
8/12/2010,Clark Fork River at Huson,pH,8.22,
7/22/2010,Clark Fork River at Huson,pH,8.06,
7/7/2010,Clark Fork River above Little Blackfoot,pH,8.07,
8/11/2011,Clark Fork River at Huson,pH,8.31,
7/16/2015,Clark Fork River above Flathead,pH,8.57,
7/2/2014,Clark Fork River above Little Blackfoot,pH,8.21,
8/11/2016,Clark Fork River above Flathead,pH,8.42,
9/10/2008,Clark Fork River at Deer Lodge,pH,8.78,
9/15/2010,Clark Fork River at Deer Lodge,pH,8.56,
9/23/2019,Clark Fork River below Missoula,pH,8.28,
7/3/2019,Clark Fork River above Flathead,pH,8.41,
7/31/2022,Clark Fork River at Deer Lodge,pH,8.49,
8/24/2022,Clark Fork River at Deer Lodge,pH,8.33,
7/10/2018,Clark Fork River above Little Blackfoot,pH,8.14,
9/16/2010,Clark Fork River at Huson,pH,8.35,
9/9/2010,Clark Fork River at Huson,pH,8.55,
7/21/2010,Clark Fork River at Deer Lodge,pH,8.21,
9/1/2010,Clark Fork River at Deer Lodge,pH,8.37,
7/16/2019,Clark Fork River at Deer Lodge,pH,8.84,
8/24/2020,Clark Fork River at Deer Lodge,pH,8.23,
7/25/2018,Clark Fork River above Flathead,pH,8.28,
9/20/2018,Clark Fork River below Missoula,pH,8.28,
6/23/2010,Clark Fork River at Deer Lodge,pH,8.09,
9/7/2016,Clark Fork River above Missoula,pH,8.47,
9/20/2017,Clark Fork River above Flathead,pH,8.31,
8/6/2014,Clark Fork River at Deer Lodge,pH,8.33,
8/8/2017,Clark Fork River at Bonita,pH,8.36,
8/21/2018,Clark Fork River above Little Blackfoot,pH,8.41,
6/29/2011,Clark Fork River at Deer Lodge,pH,8.29,
6/11/2008,Clark Fork River at Deer Lodge,pH,8.61,
7/9/2008,Clark Fork River at Deer Lodge,pH,8.46,
9/9/2009,Clark Fork River at Deer Lodge,pH,8.57,
7/14/2010,Clark Fork River at Deer Lodge,pH,8.46,
8/4/2010,Clark Fork River at Deer Lodge,pH,8.41,
6/24/2010,Clark Fork River at Huson,pH,7.47,
9/8/2010,Clark Fork River at Deer Lodge,pH,8.61,
7/15/2010,Clark Fork River at Huson,pH,8.1,
8/11/2020,Clark Fork River at Bonita,pH,8.38,
8/29/2021,Clark Fork River above Little Blackfoot,pH,8.57,
9/15/2021,Clark Fork River above Missoula,pH,8.13,
9/14/2022,Clark Fork River at Deer Lodge,pH,8.3,
8/16/2022,Clark Fork River above Flathead,pH,8.23,
8/1/2022,Clark Fork River at Huson,pH,7.97,
7/25/2013,Clark Fork River at Huson,pH,8.36,
8/26/2009,Clark Fork River at Deer Lodge,pH,8.89,
8/18/2010,Clark Fork River at Deer Lodge,pH,8.5,
8/11/2010,Clark Fork River at Deer Lodge,pH,8.3,
7/24/2017,Clark Fork River at Bonita,pH,8.31,
8/24/2016,Clark Fork River above Missoula,pH,8.44,
9/21/2016,Clark Fork River above Missoula,pH,8.53,
7/15/2020,Clark Fork River at Deer Lodge,pH,8.32,
7/21/2021,Clark Fork River above Little Blackfoot,pH,8.91,
7/15/2022,Clark Fork River at Huson,pH,7.91,
7/7/2010,Clark Fork River at Deer Lodge,pH,8.24,
8/23/2019,Clark Fork River at Huson,pH,8.45,
7/2/2014,Clark Fork River at Deer Lodge,pH,8.17,
7/27/2017,Clark Fork River above Flathead,pH,8.21,
9/25/2008,Clark Fork River above Flathead,pH,8.86,
7/16/2019,Clark Fork River above Little Blackfoot,pH,8.68,
8/6/2019,Clark Fork River below Missoula,pH,8.68,
8/24/2020,Clark Fork River above Little Blackfoot,pH,8.39,
9/26/2022,Clark Fork River at Deer Lodge,pH,8.26,
9/14/2022,Clark Fork River at Bonita,pH,8.49,
9/27/2022,Clark Fork River above Flathead,pH,8.09,
9/14/2022,Clark Fork River above Little Blackfoot,pH,8.52,
9/4/2018,Clark Fork River at Bonita,pH,8.44,
8/22/2013,Clark Fork River above Flathead,pH,8.4,
7/24/2018,Clark Fork River at Bonita,pH,8.24,
9/18/2018,Clark Fork River at Bonita,pH,8.47,
9/15/2011,Clark Fork River above Flathead,pH,8.48,
8/23/2017,Clark Fork River above Flathead,pH,8.29,
9/6/2018,Clark Fork River below Missoula,pH,8.2,
9/18/2014,Clark Fork River above Flathead,pH,8.06,
9/19/2017,Clark Fork River at Bonita,pH,8.35,
9/23/2019,Clark Fork River above Missoula,pH,8.34,
9/9/2019,Clark Fork River at Deer Lodge,pH,8.13,
7/15/2020,Clark Fork River above Little Blackfoot,pH,8.38,
8/24/2022,Clark Fork River above Little Blackfoot,pH,8.55,
7/31/2022,Clark Fork River at Bonita,pH,8.54,
7/31/2022,Clark Fork River above Little Blackfoot,pH,8.6,
8/28/2008,Clark Fork River above Flathead,pH,8.73,
7/10/2018,Clark Fork River at Bonita,pH,8.19,
7/17/2014,Clark Fork River above Flathead,pH,7.97,
8/20/2008,Clark Fork River at Deer Lodge,pH,8.99,
9/19/2013,Clark Fork River above Flathead,pH,8.43,
9/5/2018,Clark Fork River at Huson,pH,8.25,
9/20/2020,Clark Fork River at Huson,pH,8.06,
8/29/2021,Clark Fork River at Bonita,pH,8.65,
8/15/2021,Clark Fork River at Deer Lodge,pH,8.48,
9/15/2021,Clark Fork River below Missoula,pH,8.36,
9/28/2022,Clark Fork River at Huson,pH,8.1,
7/3/2014,Clark Fork River above Flathead,pH,7.89,
6/30/2011,Clark Fork River above Flathead,pH,7.96,
7/12/2017,Clark Fork River above Flathead,pH,8.07,
9/21/2011,Clark Fork River above Flathead,pH,8.53,
7/11/2013,Clark Fork River above Flathead,pH,8.46,
8/21/2014,Clark Fork River above Flathead,pH,8.24,
8/21/2008,Clark Fork River above Flathead,pH,8.75,
6/26/2008,Clark Fork River above Flathead,pH,8.05,
9/10/2009,Clark Fork River above Flathead,pH,8.59,
8/18/2011,Clark Fork River above Flathead,pH,8.48,
9/9/2019,Clark Fork River above Little Blackfoot,pH,8.16,
8/11/2020,Clark Fork River above Missoula,pH,8.32,
9/26/2022,Clark Fork River at Bonita,pH,8.3,
7/15/2022,Clark Fork River above Missoula,pH,8.17,
9/26/2022,Clark Fork River above Little Blackfoot,pH,8.44,
7/17/2008,Clark Fork River above Flathead,pH,8.77,
7/24/2008,Clark Fork River above Flathead,pH,8.53,
7/21/2011,Clark Fork River above Flathead,pH,8.18,
6/23/2011,Clark Fork River above Flathead,pH,7.98,
8/14/2008,Clark Fork River above Flathead,pH,8.55,
9/3/2009,Clark Fork River above Flathead,pH,8.5,
8/12/2010,Clark Fork River above Flathead,pH,8.49,
8/4/2018,Clark Fork River above Little Blackfoot,pH,8.6,
7/2/2019,Clark Fork River at Deer Lodge,pH,8.86,
7/10/2008,Clark Fork River above Flathead,pH,8.16,
9/11/2008,Clark Fork River above Flathead,pH,8.87,
7/16/2009,Clark Fork River above Flathead,pH,8.4,
6/25/2009,Clark Fork River above Flathead,pH,8.07,
7/30/2009,Clark Fork River above Flathead,pH,8.62,
8/13/2009,Clark Fork River above Flathead,pH,8.7,
8/6/2009,Clark Fork River above Flathead,pH,8.88,
7/8/2010,Clark Fork River above Flathead,pH,8.03,
8/19/2010,Clark Fork River above Flathead,pH,8.44,
9/9/2010,Clark Fork River above Flathead,pH,8.61,
9/19/2017,Clark Fork River above Missoula,pH,8.43,
8/22/2019,Clark Fork River at Deer Lodge,pH,8.42,
7/17/2019,Clark Fork River above Flathead,pH,8.49,
8/6/2019,Clark Fork River at Huson,pH,8.52,
8/24/2020,Clark Fork River at Bonita,pH,8.42,
7/7/2021,Clark Fork River at Deer Lodge,pH,8.47,
9/18/2022,Clark Fork River at Huson,pH,8.38,
8/25/2011,Clark Fork River above Flathead,pH,8.5,
7/28/2011,Clark Fork River above Flathead,pH,8.39,
9/16/2010,Clark Fork River above Flathead,pH,8.48,
7/14/2011,Clark Fork River above Flathead,pH,8.05,
7/25/2013,Clark Fork River above Flathead,pH,8.46,
8/8/2017,Clark Fork River above Missoula,pH,8.33,
7/2/2009,Clark Fork River above Flathead,pH,7.85,
8/5/2010,Clark Fork River above Flathead,pH,8.31,
9/18/2018,Clark Fork River above Missoula,pH,8.46,
9/10/2019,Clark Fork River above Flathead,pH,8.49,
7/24/2018,Clark Fork River above Missoula,pH,8.25,
8/21/2018,Clark Fork River at Bonita,pH,8.45,
7/31/2013,Clark Fork River above Flathead,pH,8.44,
9/2/2010,Clark Fork River above Flathead,pH,8.53,
9/23/2019,Clark Fork River at Bonita,pH,8.46,
9/30/2021,Clark Fork River above Little Blackfoot,pH,8.74,
7/21/2021,Clark Fork River at Bonita,pH,8.71,
7/10/2018,Clark Fork River above Missoula,pH,8.12,
8/27/2009,Clark Fork River above Flathead,pH,8.45,
9/17/2009,Clark Fork River above Flathead,pH,8.41,
8/11/2011,Clark Fork River above Flathead,pH,8.41,
7/24/2017,Clark Fork River above Missoula,pH,8.36,
7/15/2010,Clark Fork River above Flathead,pH,8.24,
6/24/2010,Clark Fork River above Flathead,pH,7.83,
9/20/2020,Clark Fork River below Missoula,pH,8.2,
8/29/2021,Clark Fork River above Missoula,pH,8.51,
7/19/2021,Clark Fork River below Missoula,pH,8.5,
8/15/2022,Clark Fork River at Bonita,pH,8.48,
8/1/2022,Clark Fork River above Flathead,pH,8.18,
8/24/2022,Clark Fork River at Bonita,pH,8.47,
8/15/2022,Clark Fork River above Little Blackfoot,pH,8.62,
6/12/2008,Clark Fork River above Flathead,pH,8.28,
7/22/2010,Clark Fork River above Flathead,pH,8.39,
9/6/2015,Clark Fork River at Huson,pH,8.65,
8/22/2019,Clark Fork River above Little Blackfoot,pH,8.4,
8/23/2019,Clark Fork River above Flathead,pH,8.52,
7/2/2019,Clark Fork River above Little Blackfoot,pH,8.79,
8/11/2020,Clark Fork River below Missoula,pH,8.41,
7/14/2020,Clark Fork River at Bonita,pH,8.14,
8/15/2021,Clark Fork River above Little Blackfoot,pH,8.66,
7/13/2022,Clark Fork River at Deer Lodge,pH,8.33,
9/4/2018,Clark Fork River above Missoula,pH,8.47,
9/9/2019,Clark Fork River at Bonita,pH,8.23,
8/24/2020,Clark Fork River above Missoula,pH,8.41,
8/30/2014,Clark Fork River at Huson,pH,8.32,
7/31/2022,Clark Fork River above Missoula,pH,8.46,
8/21/2018,Clark Fork River above Missoula,pH,8.48,
9/3/2016,Clark Fork River at Huson,pH,8.47,
9/20/2020,Clark Fork River above Missoula,pH,8.27,
7/15/2020,Clark Fork River at Huson,pH,8.21,
7/29/2020,Clark Fork River above Missoula,pH,8.16,
9/30/2021,Clark Fork River at Bonita,pH,8.52,
7/7/2021,Clark Fork River above Little Blackfoot,pH,8.43,
8/24/2022,Clark Fork River above Missoula,pH,8.44,
9/27/2022,Clark Fork River below Missoula,pH,8.16,
8/15/2022,Clark Fork River above Missoula,pH,8.49,
8/2/2015,Clark Fork River at Huson,pH,8.6,
7/13/2022,Clark Fork River above Little Blackfoot,pH,8.26,
9/2/2017,Clark Fork River at Huson,pH,8.23,
7/19/2021,Clark Fork River at Huson,pH,8.4,
8/15/2021,Clark Fork River at Bonita,pH,8.66,
7/14/2020,Clark Fork River above Missoula,pH,8.2,
9/16/2022,Clark Fork River below Missoula,pH,8.43,
9/26/2022,Clark Fork River above Missoula,pH,8.28,
9/14/2022,Clark Fork River above Missoula,pH,8.45,
7/29/2016,Clark Fork River at Huson,pH,8.45,
8/22/2019,Clark Fork River at Bonita,pH,8.72,
7/2/2019,Clark Fork River at Bonita,pH,8.64,
8/31/2013,Clark Fork River above Flathead,pH,8.49,
8/1/2017,Clark Fork River at Huson,pH,8.17,
8/3/2018,Clark Fork River at Huson,pH,8.21,
9/9/2020,Clark Fork River at Huson,pH,8.21,
8/11/2020,Clark Fork River at Huson,pH,8.14,
8/15/2021,Clark Fork River above Missoula,pH,8.55,
8/24/2022,Clark Fork River below Missoula,pH,8.42,
8/4/2018,Clark Fork River at Bonita,pH,8.32,
8/6/2019,Clark Fork River above Flathead,pH,8.62,
7/30/2020,Clark Fork River at Deer Lodge,pH,8.62,
7/29/2020,Clark Fork River below Missoula,pH,8.28,
7/7/2021,Clark Fork River at Bonita,pH,8.63,
8/15/2022,Clark Fork River below Missoula,pH,8.21,
8/1/2014,Clark Fork River at Huson,pH,7.72,
7/14/2020,Clark Fork River below Missoula,pH,8.23,
7/13/2022,Clark Fork River at Bonita,pH,8.25,
7/2/2019,Clark Fork River above Missoula,pH,8.65,
7/15/2020,Clark Fork River above Flathead,pH,8.12,
7/30/2020,Clark Fork River above Little Blackfoot,pH,8.64,
7/19/2021,Clark Fork River above Flathead,pH,8.63,
8/11/2020,Clark Fork River above Flathead,pH,8.26,
7/29/2020,Clark Fork River at Huson,pH,8.29,
8/5/2019,Clark Fork River at Deer Lodge,pH,8.57,
7/30/2020,Clark Fork River at Bonita,pH,8.25,
8/5/2019,Clark Fork River above Little Blackfoot,pH,8.9,
8/4/2018,Clark Fork River above Missoula,pH,8.27,
7/29/2020,Clark Fork River above Flathead,pH,8.03,
7/19/2021,Clark Fork River above Missoula,pH,8.66,
8/5/2019,Clark Fork River at Bonita,pH,8.54,
9/9/2010,Clark Fork River below Missoula,pH,8.18,
9/16/2010,Clark Fork River below Missoula,pH,8.23,
7/20/2016,Clark Fork River above Missoula,Specific conductance,256,
7/21/2016,Clark Fork River below Missoula,Specific conductance,251.7,
8/10/2016,Clark Fork River above Missoula,Specific conductance,237,
8/25/2016,Clark Fork River below Missoula,Specific conductance,290.3,
9/22/2016,Clark Fork River below Missoula,Specific conductance,297.7,
8/19/2015,Clark Fork River above Missoula,Specific conductance,268.2,
9/8/2016,Clark Fork River below Missoula,Specific conductance,283.1,
7/1/2015,Clark Fork River above Missoula,Specific conductance,210.8,
8/6/2015,Clark Fork River below Missoula,Specific conductance,297.3,
7/7/2016,Clark Fork River below Missoula,Specific conductance,238,
8/16/2021,Clark Fork River below Missoula,Specific conductance,279.3,
9/23/2015,Clark Fork River above Missoula,Specific conductance,303.3,
7/6/2016,Clark Fork River above Missoula,Specific conductance,238.1,
7/2/2015,Clark Fork River below Missoula,Specific conductance,207.7,
9/9/2015,Clark Fork River above Missoula,Specific conductance,303.3,
7/20/2016,Clark Fork River at Bonita,Specific conductance,463,
8/5/2015,Clark Fork River above Missoula,Specific conductance,303.8,
8/11/2016,Clark Fork River below Missoula,Specific conductance,232.6,
8/20/2015,Clark Fork River below Missoula,Specific conductance,265.7,
7/15/2015,Clark Fork River above Missoula,Specific conductance,238.6,
9/24/2015,Clark Fork River below Missoula,Specific conductance,298.6,
9/5/2017,Clark Fork River above Missoula,Specific conductance,295.3,
7/8/2021,Clark Fork River above Missoula,Specific conductance,263.1,
8/19/2015,Clark Fork River at Bonita,Specific conductance,479.5,
9/10/2015,Clark Fork River below Missoula,Specific conductance,303.1,
7/16/2015,Clark Fork River below Missoula,Specific conductance,236.4,
9/6/2017,Clark Fork River below Missoula,Specific conductance,293.4,
7/11/2017,Clark Fork River above Missoula,Specific conductance,244.4,
9/20/2017,Clark Fork River below Missoula,Specific conductance,313,
